id,path,thumb,resolution,colors,tags
8o1d6o,https://w.wallhaven.cc/full/8o/wallhaven-8o1d6o.jpg,https://th.wallhaven.cc/lg/8o/8o1d6o.jpg,3001x2002,#cc3333|#cc0000|#fdadc7|#cccccc|#ffffff,动漫|风景|城市|太空|写实|赛博朋克|宁静|冷色
vg7xml,https://w.wallhaven.cc/full/vg/wallhaven-vg7xml.png,https://th.wallhaven.cc/lg/vg/vg7xml.jpg,2560x1440,#424153|#000000|#999999|#663399|#660000,动漫|风景|城市|太空|赛博朋克|插画
wy1yw6,https://w.wallhaven.cc/full/wy/wallhaven-wy1yw6.jpg,https://th.wallhaven.cc/lg/wy/wy1yw6.jpg,5120x2880,#424153|#000000|#333399|#999999|#663399,太空|赛博朋克|写实
q2l6md,https://w.wallhaven.cc/full/q2/wallhaven-q2l6md.png,https://th.wallhaven.cc/lg/q2/q2l6md.jpg,6880x2880,#999999|#424153|#cccccc|#abbcda|#ffffff,风景|太空|插画|宁静
z85ogo,https://w.wallhaven.cc/full/z8/wallhaven-z85ogo.jpg,https://th.wallhaven.cc/lg/z8/z85ogo.jpg,1920x1080,#ffffff|#cccccc|#cc3333|#e7d8b1|#ea4c88,
z822xo,https://w.wallhaven.cc/full/z8/wallhaven-z822xo.png,https://th.wallhaven.cc/lg/z8/z822xo.jpg,2560x1440,#000000|#424153|#333399|#0099cc|#660000,动漫|太空
9ddpq1,https://w.wallhaven.cc/full/9d/wallhaven-9ddpq1.png,https://th.wallhaven.cc/lg/9d/9ddpq1.jpg,5120x2880,#000000|#424153|#333399|#66cccc|#663399,动漫|风景|太空|插画
yjy83x,https://w.wallhaven.cc/full/yj/wallhaven-yjy83x.jpg,https://th.wallhaven.cc/lg/yj/yjy83x.jpg,1920x1080,#424153|#999999|#cccccc|#000000|#abbcda,太空
xleqod,https://w.wallhaven.cc/full/xl/wallhaven-xleqod.png,https://th.wallhaven.cc/lg/xl/xleqod.jpg,1920x1080,#333399|#424153|#000000|#0066cc|#abbcda,风景|太空|插画|赛博朋克
q2kj67,https://w.wallhaven.cc/full/q2/wallhaven-q2kj67.png,https://th.wallhaven.cc/lg/q2/q2kj67.jpg,3840x2160,#cccccc|#ffffff|#999999|#424153|#000000,动漫|太空|插画|赛博朋克|暗黑|宁静
48g19j,https://w.wallhaven.cc/full/48/wallhaven-48g19j.jpg,https://th.wallhaven.cc/lg/48/48g19j.jpg,2560x1600,#999999|#424153|#abbcda|#66cccc|#cccccc,动漫|风景|太空
1kl6k1,https://w.wallhaven.cc/full/1k/wallhaven-1kl6k1.jpg,https://th.wallhaven.cc/lg/1k/1kl6k1.jpg,1920x1080,#333399|#993399|#663399|#ea4c88|#0066cc,动漫|风景|太空|插画|赛博朋克|冷色
135529,https://w.wallhaven.cc/full/13/wallhaven-135529.jpg,https://th.wallhaven.cc/lg/13/135529.jpg,5120x2880,#000000|#424153|#663300|#660000|#996633,太空|插画
4v5kjm,https://w.wallhaven.cc/full/4v/wallhaven-4v5kjm.jpg,https://th.wallhaven.cc/lg/4v/4v5kjm.jpg,1920x1200,#660000|#000000|#663300|#996633|#cc6633,动漫|风景|城市|太空|抽象|插画|极简|冷色|温暖
5dd6d3,https://w.wallhaven.cc/full/5d/wallhaven-5dd6d3.jpg,https://th.wallhaven.cc/lg/5d/5dd6d3.jpg,1920x1200,#424153|#000000|#333399|#0066cc|#663399,
0jvgr5,https://w.wallhaven.cc/full/0j/wallhaven-0jvgr5.jpg,https://th.wallhaven.cc/lg/0j/0jvgr5.jpg,1366x768,#000000|#663300|#996633|#660000|#cc6633,太空
4lor8y,https://w.wallhaven.cc/full/4l/wallhaven-4lor8y.jpg,https://th.wallhaven.cc/lg/4l/4lor8y.jpg,1920x1200,#000000|#424153|#999999|#663300|#996633,动漫|风景|城市|太空|抽象|插画|赛博朋克|温暖|冷色
76xx29,https://w.wallhaven.cc/full/76/wallhaven-76xx29.jpg,https://th.wallhaven.cc/lg/76/76xx29.jpg,1680x1050,#000000|#424153|#663300|#999999|#996633,动漫|风景|太空|插画
kwwrk1,https://w.wallhaven.cc/full/kw/wallhaven-kwwrk1.png,https://th.wallhaven.cc/lg/kw/kwwrk1.jpg,1080x1920,#000000|#424153|#663399|#999999|#abbcda,动漫|风景|太空|插画|写实|冷色
n62x8w,https://w.wallhaven.cc/full/n6/wallhaven-n62x8w.jpg,https://th.wallhaven.cc/lg/n6/n62x8w.jpg,1920x1080,#424153|#000000|#663300|#996633|#999999,动漫|太空|插画|赛博朋克|冷色|暗黑
1kwzgw,https://w.wallhaven.cc/full/1k/wallhaven-1kwzgw.jpg,https://th.wallhaven.cc/lg/1k/1kwzgw.jpg,3840x2160,#000000|#424153|#660000|#333399|#cc3333,动漫|风景|城市|太空|抽象|插画|赛博朋克|冷色|宁静
rdzg6j,https://w.wallhaven.cc/full/rd/wallhaven-rdzg6j.png,https://th.wallhaven.cc/lg/rd/rdzg6j.jpg,3840x2160,#000000|#424153|#333399|#0099cc|#66cccc,城市|太空
e73x8r,https://w.wallhaven.cc/full/e7/wallhaven-e73x8r.jpg,https://th.wallhaven.cc/lg/e7/e73x8r.jpg,1920x1080,#ffffff|#cc0000|#cc3333|#fdadc7|#ea4c88,动漫|风景|太空|暗黑|宁静
dpzw3g,https://w.wallhaven.cc/full/dp/wallhaven-dpzw3g.jpg,https://th.wallhaven.cc/lg/dp/dpzw3g.jpg,1920x1080,#424153|#333399|#000000|#ffffff|#0066cc,
lq2x8p,https://w.wallhaven.cc/full/lq/wallhaven-lq2x8p.png,https://th.wallhaven.cc/lg/lq/lq2x8p.jpg,1920x1080,#000000|#424153|#663300|#999999|#e7d8b1,动漫|风景|城市|太空|写实|冷色|温暖
gjxord,https://w.wallhaven.cc/full/gj/wallhaven-gjxord.jpg,https://th.wallhaven.cc/lg/gj/gjxord.jpg,3840x2160,#cc6633|#424153|#996633|#999999|#e7d8b1,
r7889j,https://w.wallhaven.cc/full/r7/wallhaven-r7889j.jpg,https://th.wallhaven.cc/lg/r7/r7889j.jpg,1920x1080,#999900|#cccc33|#666600|#996633|#336600,太空
lm3vrq,https://w.wallhaven.cc/full/lm/wallhaven-lm3vrq.jpg,https://th.wallhaven.cc/lg/lm/lm3vrq.jpg,2160x2340,#333399|#424153|#0066cc|#000000|#0099cc,风景
4xd8kl,https://w.wallhaven.cc/full/4x/wallhaven-4xd8kl.jpg,https://th.wallhaven.cc/lg/4x/4xd8kl.jpg,2048x1536,#000000|#666600|#999900|#336600|#f5dd01,动漫|风景|城市|太空|抽象|赛博朋克|插画|温暖|冷色
rdzp8w,https://w.wallhaven.cc/full/rd/wallhaven-rdzp8w.jpg,https://th.wallhaven.cc/lg/rd/rdzp8w.jpg,3840x2160,#993399|#000000|#333399|#424153|#663399,动漫|风景|太空|抽象|插画|赛博朋克|冷色
6ol217,https://w.wallhaven.cc/full/6o/wallhaven-6ol217.jpg,https://th.wallhaven.cc/lg/6o/6ol217.jpg,5120x2880,#ffcc33|#cc6633|#e7d8b1|#660000|#ffff00,太空
1jexg1,https://w.wallhaven.cc/full/1j/wallhaven-1jexg1.png,https://th.wallhaven.cc/lg/1j/1jexg1.jpg,3840x2160,#000000|#663300|#424153|#996633|#cc6633,动漫|风景|太空|插画|写实
ox7j8p,https://w.wallhaven.cc/full/ox/wallhaven-ox7j8p.png,https://th.wallhaven.cc/lg/ox/ox7j8p.jpg,1920x1080,#424153|#000000|#999999|#336600|#996633,风景|太空
6k353l,https://w.wallhaven.cc/full/6k/wallhaven-6k353l.jpg,https://th.wallhaven.cc/lg/6k/6k353l.jpg,3840x2160,#424153|#000000|#e7d8b1|#ffffff|#999999,风景|太空|赛博朋克|插画
q68y5q,https://w.wallhaven.cc/full/q6/wallhaven-q68y5q.jpg,https://th.wallhaven.cc/lg/q6/q68y5q.jpg,2560x1600,#000000|#424153|#663399|#996633|#993399,动漫|风景|太空|抽象|插画|赛博朋克
qd7wo7,https://w.wallhaven.cc/full/qd/wallhaven-qd7wo7.png,https://th.wallhaven.cc/lg/qd/qd7wo7.jpg,1588x800,#000000|#663300|#424153|#336600|#cc6633,动漫|风景|太空|插画|赛博朋克
g7xozl,https://w.wallhaven.cc/full/g7/wallhaven-g7xozl.png,https://th.wallhaven.cc/lg/g7/g7xozl.jpg,2006x1125,#990000|#cc3333|#cc0000|#660000|#e7d8b1,动漫|风景|太空|抽象|赛博朋克|插画|宁静
39kqky,https://w.wallhaven.cc/full/39/wallhaven-39kqky.png,https://th.wallhaven.cc/lg/39/39kqky.jpg,1920x1080,#424153|#993399|#fdadc7|#ffffff|#ea4c88,动漫|风景|城市|太空|抽象|插画|赛博朋克|宁静|冷色
wqez8p,https://w.wallhaven.cc/full/wq/wallhaven-wqez8p.png,https://th.wallhaven.cc/lg/wq/wqez8p.jpg,1920x1080,#999999|#cccccc|#336600|#66cccc|#0099cc,风景|太空|插画|赛博朋克
j818ey,https://w.wallhaven.cc/full/j8/wallhaven-j818ey.jpg,https://th.wallhaven.cc/lg/j8/j818ey.jpg,1920x1080,#000000|#424153|#999999|#cccccc|#ffffff,插画
n6w8dx,https://w.wallhaven.cc/full/n6/wallhaven-n6w8dx.jpg,https://th.wallhaven.cc/lg/n6/n6w8dx.jpg,2560x1600,#424153|#000000|#996633|#999999|#663399,动漫|风景|城市|太空|插画|极简|冷色|暗黑
p258rp,https://w.wallhaven.cc/full/p2/wallhaven-p258rp.jpg,https://th.wallhaven.cc/lg/p2/p258rp.jpg,2648x1498,#cccccc|#424153|#e7d8b1|#999999|#663399,风景|城市|太空|写实|插画
nml6qk,https://w.wallhaven.cc/full/nm/wallhaven-nml6qk.png,https://th.wallhaven.cc/lg/nm/nml6qk.jpg,1080x1920,#424153|#cc6633|#66cccc|#0099cc|#999999,风景
z8j8kj,https://w.wallhaven.cc/full/z8/wallhaven-z8j8kj.jpg,https://th.wallhaven.cc/lg/z8/z8j8kj.jpg,7680x4320,#cccccc|#999999|#424153|#996633|#cc3333,太空
g7l15q,https://w.wallhaven.cc/full/g7/wallhaven-g7l15q.jpg,https://th.wallhaven.cc/lg/g7/g7l15q.jpg,3001x4499,#999999|#993399|#ea4c88|#cc6633|#996633,动漫|风景|城市|太空|插画|写实|冷色|宁静
4ogm9m,https://w.wallhaven.cc/full/4o/wallhaven-4ogm9m.png,https://th.wallhaven.cc/lg/4o/4ogm9m.jpg,1080x1920,#424153|#cc6633|#0099cc|#ea4c88|#999999,风景
9my2dx,https://w.wallhaven.cc/full/9m/wallhaven-9my2dx.jpg,https://th.wallhaven.cc/lg/9m/9my2dx.jpg,3001x2002,#cc3333|#cc0000|#cc6633|#990000|#ea4c88,动漫|风景|城市|太空|抽象|写实|赛博朋克|温暖|冷色
39z8l6,https://w.wallhaven.cc/full/39/wallhaven-39z8l6.png,https://th.wallhaven.cc/lg/39/39z8l6.jpg,1920x1080,#0099cc|#0066cc|#336600|#cc6633|#996633,动漫|风景|城市|太空|抽象|赛博朋克|插画|宁静|温暖
13zljv,https://w.wallhaven.cc/full/13/wallhaven-13zljv.png,https://th.wallhaven.cc/lg/13/13zljv.jpg,3840x2044,#000000|#424153|#0099cc|#66cccc|#333399,风景|太空|赛博朋克|插画
gj8k3q,https://w.wallhaven.cc/full/gj/wallhaven-gj8k3q.png,https://th.wallhaven.cc/lg/gj/gj8k3q.jpg,1920x1080,#000000|#ffcc33|#cccc33|#ffff00|#336600,动漫|宁静
6qe9j6,https://w.wallhaven.cc/full/6q/wallhaven-6qe9j6.png,https://th.wallhaven.cc/lg/6q/6qe9j6.jpg,1920x1080,#660000|#663300|#000000|#996633|#424153,
qdegmr,https://w.wallhaven.cc/full/qd/wallhaven-qdegmr.png,https://th.wallhaven.cc/lg/qd/qdegmr.jpg,2160x3840,#000000|#424153|#663300|#cc3333|#996633,动漫|风景|太空|写实|插画
w866k6,https://w.wallhaven.cc/full/w8/wallhaven-w866k6.png,https://th.wallhaven.cc/lg/w8/w866k6.jpg,1920x1080,#000000|#424153|#999999|#cccccc|#ffffff,动漫|风景|太空
76xdgv,https://w.wallhaven.cc/full/76/wallhaven-76xdgv.png,https://th.wallhaven.cc/lg/76/76xdgv.jpg,1920x1080,#000000|#660000|#996633|#663300|#cc6633,太空
nkdy71,https://w.wallhaven.cc/full/nk/wallhaven-nkdy71.jpg,https://th.wallhaven.cc/lg/nk/nkdy71.jpg,1920x1200,#424153|#000000|#996633|#999999|#663300,动漫|风景|太空|插画|宁静|暗黑
q2rkvl,https://w.wallhaven.cc/full/q2/wallhaven-q2rkvl.jpg,https://th.wallhaven.cc/lg/q2/q2rkvl.jpg,6016x6016,#424153|#999999|#000000|#cccccc|#abbcda,太空
nr1d51,https://w.wallhaven.cc/full/nr/wallhaven-nr1d51.jpg,https://th.wallhaven.cc/lg/nr/nr1d51.jpg,1080x1920,#000000|#996633|#663300|#cc6633|#ff6600,动漫|风景|城市|太空|抽象|插画|冷色|温暖
nkwpxm,https://w.wallhaven.cc/full/nk/wallhaven-nkwpxm.png,https://th.wallhaven.cc/lg/nk/nkwpxm.jpg,2556x1440,#000000|#424153|#999999|#abbcda|#663399,动漫|风景|城市|太空|抽象|插画|赛博朋克|冷色|暗黑
0p9659,https://w.wallhaven.cc/full/0p/wallhaven-0p9659.jpg,https://th.wallhaven.cc/lg/0p/0p9659.jpg,2560x1600,#000000|#660000|#424153|#cc3333|#ea4c88,动漫|风景|城市|太空|抽象|写实|极简|温暖|冷色
p88ewe,https://w.wallhaven.cc/full/p8/wallhaven-p88ewe.jpg,https://th.wallhaven.cc/lg/p8/p88ewe.jpg,1920x1080,#000000|#424153|#993399|#663399|#ffffff,太空
xl829z,https://w.wallhaven.cc/full/xl/wallhaven-xl829z.png,https://th.wallhaven.cc/lg/xl/xl829z.jpg,3840x2160,#000000|#424153|#999999|#996633|#ffffff,太空
pkm2v9,https://w.wallhaven.cc/full/pk/wallhaven-pkm2v9.jpg,https://th.wallhaven.cc/lg/pk/pkm2v9.jpg,1920x1080,#0099cc|#993399|#ea4c88|#333399|#66cccc,动漫|风景|城市|太空|抽象|插画|赛博朋克|冷色|活力
6o7ykl,https://w.wallhaven.cc/full/6o/wallhaven-6o7ykl.png,https://th.wallhaven.cc/lg/6o/6o7ykl.jpg,3840x2160,#abbcda|#cccccc|#999999|#ffffff|#660000,风景|太空|赛博朋克|插画
95vv3k,https://w.wallhaven.cc/full/95/wallhaven-95vv3k.png,https://th.wallhaven.cc/lg/95/95vv3k.jpg,2560x1440,#993399|#663399|#333399|#660000|#999999,动漫|风景|城市|太空|抽象|赛博朋克|插画|温暖|冷色
0jdgwm,https://w.wallhaven.cc/full/0j/wallhaven-0jdgwm.jpg,https://th.wallhaven.cc/lg/0j/0jdgwm.jpg,1280x1024,#424153|#000000|#333399|#0066cc|#996633,风景|太空
8ogv6k,https://w.wallhaven.cc/full/8o/wallhaven-8ogv6k.jpg,https://th.wallhaven.cc/lg/8o/8ogv6k.jpg,6016x6016,#333399|#424153|#000000|#663399|#abbcda,动漫|风景|太空|赛博朋克
8o7evy,https://w.wallhaven.cc/full/8o/wallhaven-8o7evy.jpg,https://th.wallhaven.cc/lg/8o/8o7evy.jpg,1286x1800,#000000|#ea4c88|#424153|#993399|#663399,动漫|风景|城市|太空|抽象|插画|赛博朋克|冷色|温暖
x819zl,https://w.wallhaven.cc/full/x8/wallhaven-x819zl.png,https://th.wallhaven.cc/lg/x8/x819zl.jpg,1920x1080,#cc3333|#000000|#660000|#990000|#cc0000,动漫|风景|城市|太空|抽象|插画|赛博朋克|冷色|温暖
1jkx1w,https://w.wallhaven.cc/full/1j/wallhaven-1jkx1w.png,https://th.wallhaven.cc/lg/1j/1jkx1w.jpg,1080x1776,#996633|#ffcc33|#cc3333|#424153|#66cccc,
95mvvw,https://w.wallhaven.cc/full/95/wallhaven-95mvvw.jpg,https://th.wallhaven.cc/lg/95/95mvvw.jpg,1920x1080,#000000|#424153|#999999|#333399|#cccccc,风景
je32yq,https://w.wallhaven.cc/full/je/wallhaven-je32yq.png,https://th.wallhaven.cc/lg/je/je32yq.jpg,1320x2868,#000000|#663300|#660000|#996633|#cc6633,
421g29,https://w.wallhaven.cc/full/42/wallhaven-421g29.jpg,https://th.wallhaven.cc/lg/42/421g29.jpg,1920x1080,#000000|#424153|#663300|#996633|#999999,动漫|风景|城市|太空|抽象|插画|赛博朋克|宁静|暗黑
ly3ljr,https://w.wallhaven.cc/full/ly/wallhaven-ly3ljr.png,https://th.wallhaven.cc/lg/ly/ly3ljr.jpg,1320x2868,#000000|#424153|#999999|#663300|#abbcda,
kwmg3q,https://w.wallhaven.cc/full/kw/wallhaven-kwmg3q.png,https://th.wallhaven.cc/lg/kw/kwmg3q.jpg,2500x1406,#424153|#000000|#996633|#999999|#663399,动漫|风景|太空|写实|赛博朋克
q6we9q,https://w.wallhaven.cc/full/q6/wallhaven-q6we9q.png,https://th.wallhaven.cc/lg/q6/q6we9q.jpg,2500x1406,#424153|#999999|#996633|#663399|#000000,太空|写实
xlgmlz,https://w.wallhaven.cc/full/xl/wallhaven-xlgmlz.jpg,https://th.wallhaven.cc/lg/xl/xlgmlz.jpg,1280x1024,#000000|#424153|#999999|#abbcda|#cccccc,太空
963wx1,https://w.wallhaven.cc/full/96/wallhaven-963wx1.png,https://th.wallhaven.cc/lg/96/963wx1.jpg,2500x1406,#424153|#999999|#000000|#996633|#663399,太空|写实
6d7om6,https://w.wallhaven.cc/full/6d/wallhaven-6d7om6.jpg,https://th.wallhaven.cc/lg/6d/6d7om6.jpg,2688x2688,#cc3333|#993399|#663399|#424153|#333399,太空|赛博朋克|插画
g87zke,https://w.wallhaven.cc/full/g8/wallhaven-g87zke.jpg,https://th.wallhaven.cc/lg/g8/g87zke.jpg,5120x2880,#66cccc|#abbcda|#333399|#0066cc|#424153,
6kwzyl,https://w.wallhaven.cc/full/6k/wallhaven-6kwzyl.png,https://th.wallhaven.cc/lg/6k/6kwzyl.jpg,1920x1080,#999999|#abbcda|#cccccc|#ffffff|#663399,动漫|风景|城市|太空|抽象|插画|赛博朋克|冷色|活力
z86ldv,https://w.wallhaven.cc/full/z8/wallhaven-z86ldv.jpg,https://th.wallhaven.cc/lg/z8/z86ldv.jpg,3500x2334,#000000|#660000|#990000|#cc3333|#424153,
p8z2vj,https://w.wallhaven.cc/full/p8/wallhaven-p8z2vj.jpg,https://th.wallhaven.cc/lg/p8/p8z2vj.jpg,1920x1080,#66cccc|#0066cc|#abbcda|#0099cc|#cc6633,动漫|风景|太空|赛博朋克|插画|温暖
3lv356,https://w.wallhaven.cc/full/3l/wallhaven-3lv356.png,https://th.wallhaven.cc/lg/3l/3lv356.jpg,1920x1200,#424153|#336600|#999999|#000000|#77cc33,动漫|风景|太空|写实|赛博朋克|温暖|冷色
dp6jyj,https://w.wallhaven.cc/full/dp/wallhaven-dp6jyj.jpg,https://th.wallhaven.cc/lg/dp/dp6jyj.jpg,5120x2880,#000000|#424153|#333399|#0066cc|#0099cc,风景|太空
6dvp1q,https://w.wallhaven.cc/full/6d/wallhaven-6dvp1q.jpg,https://th.wallhaven.cc/lg/6d/6dvp1q.jpg,3840x2160,#000000|#424153|#333399|#663399|#993399,风景|太空|插画|赛博朋克|暗黑|宁静
eojgqo,https://w.wallhaven.cc/full/eo/wallhaven-eojgqo.jpg,https://th.wallhaven.cc/lg/eo/eojgqo.jpg,2160x3840,#000000|#333399|#424153|#663399|#999999,动漫|风景|城市|太空|抽象|插画|赛博朋克|活力|暗黑
x1g5mo,https://w.wallhaven.cc/full/x1/wallhaven-x1g5mo.png,https://th.wallhaven.cc/lg/x1/x1g5mo.jpg,1366x800,#000000|#424153|#999999|#e7d8b1|#cccccc,动漫|风景|太空|抽象|赛博朋克|插画|温暖|暗黑
ox9o27,https://w.wallhaven.cc/full/ox/wallhaven-ox9o27.jpg,https://th.wallhaven.cc/lg/ox/ox9o27.jpg,1920x1200,#424153|#000000|#663300|#996633|#66cccc,
wyy9yp,https://w.wallhaven.cc/full/wy/wallhaven-wyy9yp.png,https://th.wallhaven.cc/lg/wy/wyy9yp.jpg,2560x1440,#000000|#424153|#999999|#996633|#660000,
dgrggo,https://w.wallhaven.cc/full/dg/wallhaven-dgrggo.jpg,https://th.wallhaven.cc/lg/dg/dgrggo.jpg,5120x2880,#424153|#000000|#996633|#660000|#999999,太空|写实|插画
0wr2d7,https://w.wallhaven.cc/full/0w/wallhaven-0wr2d7.jpg,https://th.wallhaven.cc/lg/0w/0wr2d7.jpg,2322x4128,#0099cc|#424153|#000000|#ffffff|#336600,动漫|风景|城市|太空|抽象|赛博朋克|插画|冷色|温暖
p8g193,https://w.wallhaven.cc/full/p8/wallhaven-p8g193.jpg,https://th.wallhaven.cc/lg/p8/p8g193.jpg,6830x3840,#ffffff|#0099cc|#cccccc|#333399|#0066cc,动漫|风景|城市|太空|抽象|插画|赛博朋克|冷色|温暖
eor3kw,https://w.wallhaven.cc/full/eo/wallhaven-eor3kw.jpg,https://th.wallhaven.cc/lg/eo/eor3kw.jpg,3840x2160,#000000|#424153|#996633|#663300|#999999,动漫|风景|太空|抽象|写实|插画|宁静|活力
8xmldj,https://w.wallhaven.cc/full/8x/wallhaven-8xmldj.png,https://th.wallhaven.cc/lg/8x/8xmldj.jpg,3840x2160,#424153|#999999|#cc6633|#990000|#cccc33,动漫|风景|城市|太空|抽象|插画|赛博朋克|冷色|暗黑
6k6m5x,https://w.wallhaven.cc/full/6k/wallhaven-6k6m5x.jpg,https://th.wallhaven.cc/lg/6k/6k6m5x.jpg,3000x2000,#cc6633|#996633|#424153|#663300|#ffcc33,动漫|风景|城市|太空|抽象|写实|插画|冷色|温暖
6q2k8l,https://w.wallhaven.cc/full/6q/wallhaven-6q2k8l.png,https://th.wallhaven.cc/lg/6q/6q2k8l.jpg,1920x1080,#000000|#336600|#424153|#77cc33|#e7d8b1,太空
6kqzl6,https://w.wallhaven.cc/full/6k/wallhaven-6kqzl6.jpg,https://th.wallhaven.cc/lg/6k/6kqzl6.jpg,1920x1080,#999999|#cccccc|#424153|#ffffff|#996633,写实
0wp7gr,https://w.wallhaven.cc/full/0w/wallhaven-0wp7gr.jpg,https://th.wallhaven.cc/lg/0w/0wp7gr.jpg,2560x1600,#000000|#424153|#333399|#66cccc|#abbcda,动漫|风景|太空|抽象|赛博朋克|插画|温暖
ym8rqk,https://w.wallhaven.cc/full/ym/wallhaven-ym8rqk.png,https://th.wallhaven.cc/lg/ym/ym8rqk.jpg,3840x2160,#000000|#424153|#0066cc|#333399|#66cccc,太空
n6y1xx,https://w.wallhaven.cc/full/n6/wallhaven-n6y1xx.jpg,https://th.wallhaven.cc/lg/n6/n6y1xx.jpg,1920x1080,#424153|#000000|#996633|#999999|#663300,动漫|风景|城市|太空|抽象|插画|赛博朋克|宁静|暗黑
yj5d9d,https://w.wallhaven.cc/full/yj/wallhaven-yj5d9d.jpg,https://th.wallhaven.cc/lg/yj/yj5d9d.jpg,2048x1367,#424153|#999999|#cccccc|#abbcda|#000000,风景|太空
kwgwr6,https://w.wallhaven.cc/full/kw/wallhaven-kwgwr6.jpg,https://th.wallhaven.cc/lg/kw/kwgwr6.jpg,1920x1080,#fdadc7|#ffffff|#ea4c88|#cc3333|#e7d8b1,插画
5wom33,https://w.wallhaven.cc/full/5w/wallhaven-5wom33.jpg,https://th.wallhaven.cc/lg/5w/5wom33.jpg,1920x1080,#ea4c88|#999999|#66cccc|#cc6633|#993399,动漫|风景|太空|插画|写实|冷色|温暖
nrj89m,https://w.wallhaven.cc/full/nr/wallhaven-nrj89m.jpg,https://th.wallhaven.cc/lg/nr/nrj89m.jpg,2560x1600,#000000|#424153|#333399|#66cccc|#0099cc,动漫|风景|太空
g86gre,https://w.wallhaven.cc/full/g8/wallhaven-g86gre.png,https://th.wallhaven.cc/lg/g8/g86gre.jpg,1920x1080,#424153|#e7d8b1|#cccc33|#ffcc33|#996633,太空|写实
d6w6dg,https://w.wallhaven.cc/full/d6/wallhaven-d6w6dg.png,https://th.wallhaven.cc/lg/d6/d6w6dg.jpg,1920x1080,#424153|#cccccc|#999999|#000000|#abbcda,风景|太空|插画|赛博朋克
eod2mr,https://w.wallhaven.cc/full/eo/wallhaven-eod2mr.jpg,https://th.wallhaven.cc/lg/eo/eod2mr.jpg,1920x1080,#e7d8b1|#ffffff|#424153|#000000|#660000,抽象|插画
gj233q,https://w.wallhaven.cc/full/gj/wallhaven-gj233q.png,https://th.wallhaven.cc/lg/gj/gj233q.jpg,1080x1920,#424153|#77cc33|#999999|#996633|#cc3333,太空
p2r3ze,https://w.wallhaven.cc/full/p2/wallhaven-p2r3ze.jpg,https://th.wallhaven.cc/lg/p2/p2r3ze.jpg,2560x1600,#663300|#990000|#996633|#cc6633|#cc3333,太空|抽象|插画
q29jk7,https://w.wallhaven.cc/full/q2/wallhaven-q29jk7.jpg,https://th.wallhaven.cc/lg/q2/q29jk7.jpg,1542x2160,#424153|#663399|#0099cc|#0066cc|#333399,风景|太空|插画|赛博朋克
4y9lyl,https://w.wallhaven.cc/full/4y/wallhaven-4y9lyl.jpg,https://th.wallhaven.cc/lg/4y/4y9lyl.jpg,1920x1200,#424153|#663399|#000000|#999999|#333399,风景|太空|插画
5dzvq1,https://w.wallhaven.cc/full/5d/wallhaven-5dzvq1.png,https://th.wallhaven.cc/lg/5d/5dzvq1.jpg,2435x1370,#ffffff|#424153|#999999|#cccccc|#abbcda,动漫|风景|太空|插画|赛博朋克
p8mwwp,https://w.wallhaven.cc/full/p8/wallhaven-p8mwwp.jpg,https://th.wallhaven.cc/lg/p8/p8mwwp.jpg,3840x2160,#000000|#333399|#424153|#0066cc|#66cccc,动漫|风景|城市|太空|抽象|赛博朋克|插画|冷色|温暖
l3yxrl,https://w.wallhaven.cc/full/l3/wallhaven-l3yxrl.jpg,https://th.wallhaven.cc/lg/l3/l3yxrl.jpg,6016x6016,#e7d8b1|#ffffff|#ffcc33|#cccc33|#fdadc7,动漫|风景|太空|插画
r237jm,https://w.wallhaven.cc/full/r2/wallhaven-r237jm.jpg,https://th.wallhaven.cc/lg/r2/r237jm.jpg,2160x3840,#424153|#cc3333|#000000|#993399|#ea4c88,动漫|风景|城市|太空|抽象|插画|赛博朋克|活力|宁静
lqmoey,https://w.wallhaven.cc/full/lq/wallhaven-lqmoey.png,https://th.wallhaven.cc/lg/lq/lqmoey.jpg,1920x1080,#424153|#ffffff|#000000|#cccccc|#999999,
rrjr67,https://w.wallhaven.cc/full/rr/wallhaven-rrjr67.png,https://th.wallhaven.cc/lg/rr/rrjr67.jpg,1920x1080,#424153|#663399|#999999|#660000|#ffcc33,动漫|风景|城市|太空|抽象|插画|极简|宁静|活力
2edggg,https://w.wallhaven.cc/full/2e/wallhaven-2edggg.jpg,https://th.wallhaven.cc/lg/2e/2edggg.jpg,2880x1800,#000000|#660000|#ffff00|#abbcda|#424153,动漫|风景|城市|太空|抽象|插画|赛博朋克|暗黑|宁静
eylz1r,https://w.wallhaven.cc/full/ey/wallhaven-eylz1r.jpg,https://th.wallhaven.cc/lg/ey/eylz1r.jpg,3201x1799,#424153|#cc3333|#663300|#990000|#000000,
4v9zz8,https://w.wallhaven.cc/full/4v/wallhaven-4v9zz8.jpg,https://th.wallhaven.cc/lg/4v/4v9zz8.jpg,1920x1080,#000000|#424153|#999999|#996633|#e7d8b1,动漫|风景|城市|太空|抽象|插画|赛博朋克|冷色|活力
o3qgk7,https://w.wallhaven.cc/full/o3/wallhaven-o3qgk7.png,https://th.wallhaven.cc/lg/o3/o3qgk7.jpg,3840x2160,#336600|#666600|#000000|#663300|#669900,太空|插画
